age,income,employment_type,housing_status,years_at_job,years_at_address,region,has_bank_account,loan_purpose,loan_amount,secured,dti,num_inquiries_6m,num_delinquencies_24m,num_collections,card_utilization,default_12m,lgd
46,13891.0,private,own,6.65,5.31,suburban,1,debt_consolidation,6241.37,0,0.7619,2,0,0,0.6041,0,
48,27842.64,private,own,4.04,7.15,rural,1,home_improvement,18950.77,1,0.95,1,0,0,0.5275,0,
28,33404.55,unemployed,mortgage,0.84,5.91,rural,1,debt_consolidation,17998.5,0,0.8014,2,2,0,0.5349,0,
40,23510.47,retired,rent,5.52,10.88,metro,1,other,17283.07,0,0.9115,4,1,1,0.7223,0,
41,38587.28,private,rent,9.61,2.66,rural,0,home_improvement,10042.03,0,0.6009,2,1,0,0.7096,0,
26,108891.27,private,own,5.84,9.57,metro,1,debt_consolidation,10622.1,0,0.4573,0,0,0,0.3622,0,
62,13791.93,unemployed,own,1.02,6.92,suburban,1,debt_consolidation,5153.49,0,0.7282,1,1,0,0.6773,0,
32,65443.32,private,own,2.97,7.87,metro,1,debt_consolidation,57972.91,1,0.95,4,1,0,0.7284,0,
40,34704.65,public_sector,rent,8.58,3.52,rural,1,debt_consolidation,6755.2,0,0.513,2,0,0,0.4328,0,
59,28650.13,private,rent,10.49,7.01,suburban,1,other,8366.81,0,0.7474,8,1,1,0.6451,0,
28,58126.54,private,rent,5.15,3.77,metro,1,debt_consolidation,6941.64,0,0.3642,1,0,0,0.4522,0,
39,33004.34,unemployed,rent,5.83,4.95,metro,1,car,14806.99,1,0.8492,7,1,1,0.7545,0,
42,130050.97,private,mortgage,3.41,4.06,metro,1,debt_consolidation,25771.82,0,0.6459,2,0,0,0.6076,0,
28,64151.69,private,mortgage,8.73,5.3,metro,1,debt_consolidation,10292.84,0,0.5148,3,0,0,0.4785,0,
50,35332.78,private,rent,3.51,8.22,suburban,0,debt_consolidation,14116.53,0,0.7257,2,3,1,0.4806,0,
32,19167.01,public_sector,mortgage,7.79,4.26,metro,1,car,13350.84,1,0.9315,4,3,0,0.6027,0,
50,39604.79,public_sector,mortgage,9.29,7.59,metro,1,car,14555.17,0,0.6914,1,0,0,0.595,0,
44,39430.78,private,rent,5.0,1.59,suburban,1,debt_consolidation,7851.49,0,0.592,1,0,0,0.4979,0,
51,34954.78,private,rent,5.15,3.28,metro,1,debt_consolidation,20131.08,1,0.9183,5,0,0,0.7087,0,
18,20748.17,student,mortgage,2.07,5.29,metro,1,home_improvement,3430.04,0,0.569,3,1,0,,0,
50,26916.57,retired,rent,3.56,5.18,metro,1,small_business,11772.03,0,0.7749,3,1,0,0.7011,0,
46,30385.05,private,mortgage,6.95,11.58,metro,1,other,4067.82,0,0.3734,0,0,0,0.4539,0,
45,38373.03,private,own,7.42,13.79,suburban,1,debt_consolidation,5960.86,0,0.505,1,1,1,0.494,0,
32,34731.24,private,family,7.46,2.74,metro,1,education,20360.58,0,0.8044,0,2,0,0.5257,0,
51,31675.91,self_employed,rent,0.0,6.89,suburban,1,debt_consolidation,26161.6,1,0.95,1,1,0,0.7252,1,0.9937787905042124
30,29663.65,retired,rent,4.31,2.82,rural,0,debt_consolidation,9841.7,0,0.7048,0,1,0,0.5323,0,
45,26689.11,private,rent,9.55,2.49,suburban,1,debt_consolidation,13940.43,0,0.8371,1,0,0,0.6007,0,
20,28721.74,student,rent,3.13,11.48,metro,1,debt_consolidation,17962.32,1,0.8852,3,2,0,0.685,1,0.0
49,42348.16,private,mortgage,7.18,3.17,metro,1,debt_consolidation,16515.44,0,0.7484,3,3,0,0.633,0,
42,20723.53,unemployed,rent,1.99,2.96,metro,1,small_business,6901.36,0,0.8372,4,1,0,0.6075,1,1.0
43,6342.51,unemployed,own,1.83,28.52,metro,1,education,6086.25,1,0.95,1,1,0,0.6657,0,
58,52577.83,private,mortgage,4.55,9.86,metro,1,education,20762.57,0,0.6441,0,3,0,0.4532,0,
40,53512.0,self_employed,mortgage,0.0,14.38,suburban,1,debt_consolidation,15528.87,1,0.6081,1,1,0,0.3973,0,
42,83398.66,self_employed,family,1.07,1.37,metro,0,small_business,16120.98,0,0.5167,1,0,0,0.6916,0,
45,62562.77,private,own,3.9,9.17,suburban,1,debt_consolidation,18460.71,0,0.5827,3,1,0,0.4124,0,
56,16581.34,unemployed,rent,2.94,5.38,rural,1,debt_consolidation,4055.49,0,0.7306,1,1,0,0.5441,0,
57,76410.04,private,rent,6.82,7.49,metro,1,home_improvement,15116.07,0,0.5447,3,1,0,0.4484,0,
54,74950.6,self_employed,rent,8.36,4.65,metro,1,small_business,19317.65,0,0.6215,3,1,0,0.782,0,
44,52121.04,public_sector,rent,7.5,6.37,metro,1,debt_consolidation,14790.05,0,0.7206,1,0,1,0.3911,0,
36,49554.53,self_employed,mortgage,6.17,2.3,suburban,1,debt_consolidation,17496.98,0,0.6577,2,1,0,0.5113,0,
46,38280.45,unemployed,own,0.99,6.56,metro,1,small_business,9642.89,0,0.5704,2,1,0,,0,
56,71005.57,private,rent,7.53,3.08,suburban,1,home_improvement,66000.67,0,0.95,1,1,0,0.6828,0,
24,42362.91,student,rent,2.77,4.43,metro,1,other,7881.75,0,0.509,1,1,0,0.691,0,
39,98046.8,self_employed,rent,0.8,6.52,metro,1,small_business,36375.51,0,0.7666,4,2,1,0.5438,0,
26,37317.21,public_sector,mortgage,9.13,6.88,rural,0,car,15862.13,0,0.6968,1,1,0,,0,
65,32505.94,private,rent,4.1,6.93,metro,1,small_business,7713.29,0,0.654,3,0,0,0.6935,0,
54,25549.79,private,rent,6.91,4.72,rural,1,other,23153.17,0,0.95,1,3,0,0.7368,1,1.0
18,41613.39,private,own,4.37,8.7,suburban,1,home_improvement,19022.7,0,0.7144,1,2,0,0.6843,0,
38,82878.87,private,rent,4.58,2.49,metro,1,other,14662.97,0,0.565,4,1,0,0.5697,0,
57,23979.31,retired,rent,2.42,2.5,metro,0,debt_consolidation,7916.18,0,0.7814,2,3,0,0.7025,1,1.0
54,31637.69,retired,rent,3.33,6.73,rural,1,car,13072.04,0,0.7384,1,2,0,0.5482,0,
39,53179.59,public_sector,rent,10.34,10.03,suburban,1,debt_consolidation,23250.34,1,0.7395,2,0,0,0.5745,0,
50,18690.36,private,rent,8.11,2.9,suburban,1,debt_consolidation,9969.12,0,0.7876,2,1,0,0.6508,0,
52,42865.24,self_employed,rent,0.0,2.3,metro,1,small_business,42774.13,0,0.95,2,1,0,0.5884,0,
61,40128.67,self_employed,own,6.07,3.93,metro,1,debt_consolidation,10978.12,0,0.6274,0,1,0,0.3466,0,
32,40760.94,private,family,9.13,1.92,rural,1,debt_consolidation,35467.38,0,0.95,5,1,0,0.6145,1,1.0
48,18741.3,retired,rent,1.35,3.87,metro,1,debt_consolidation,9996.24,0,0.8206,2,2,0,0.469,1,1.0
48,45896.07,private,rent,8.62,5.09,suburban,1,home_improvement,31639.69,0,0.9065,3,0,0,0.6784,0,
66,36757.53,public_sector,rent,8.27,14.74,metro,1,debt_consolidation,42087.02,1,0.95,4,0,0,0.6518,1,0.0
64,81806.15,retired,rent,6.53,6.04,metro,1,car,17910.54,0,0.6203,6,1,0,0.5315,0,
47,19035.16,private,mortgage,7.83,1.9,metro,1,debt_consolidation,19387.54,0,0.95,3,1,0,,0,
40,57065.11,public_sector,own,6.29,9.79,metro,1,debt_consolidation,11550.56,0,0.4552,2,0,1,0.5565,0,
34,35714.43,private,rent,4.96,4.5,rural,1,debt_consolidation,12992.03,0,0.7012,3,1,0,0.5565,0,
21,44150.95,private,own,12.18,10.43,suburban,1,debt_consolidation,10097.85,0,0.5105,2,0,0,0.4924,0,
37,33766.31,private,mortgage,4.99,13.39,metro,1,debt_consolidation,16626.42,0,0.7779,8,0,0,0.6307,0,
38,62168.36,public_sector,mortgage,9.4,2.22,suburban,1,home_improvement,4170.03,0,0.3702,0,0,0,0.5886,0,
47,49652.79,public_sector,rent,10.87,3.52,metro,1,debt_consolidation,19165.36,1,0.7326,0,0,0,0.5177,0,
44,36517.8,private,mortgage,5.52,6.18,rural,1,home_improvement,7037.78,0,0.637,2,3,0,0.486,0,
35,33734.67,self_employed,rent,4.97,10.17,metro,1,other,8091.23,0,0.6925,1,1,1,0.5292,0,
18,48786.27,private,rent,6.49,0.8,suburban,1,home_improvement,7829.75,0,0.4955,5,0,0,0.5156,0,
31,46902.05,private,mortgage,5.51,11.45,metro,1,debt_consolidation,15477.53,0,0.6517,0,2,0,0.6431,0,
33,14565.57,student,rent,8.25,2.34,rural,1,car,4387.42,0,0.6363,5,0,0,0.7916,0,
70,40735.65,self_employed,mortgage,1.66,15.54,suburban,1,small_business,19293.11,0,0.7611,0,1,0,0.523,0,
46,32005.89,private,own,10.33,5.29,metro,1,debt_consolidation,4327.85,0,0.5341,1,0,0,0.5294,0,
44,14844.49,retired,family,2.3,4.21,metro,1,other,4455.27,0,0.6925,0,2,1,0.4488,0,
46,13510.85,student,rent,7.82,4.89,metro,1,debt_consolidation,8123.45,0,0.8507,4,0,0,0.6736,0,
23,60234.98,public_sector,rent,8.76,4.41,metro,1,education,15677.88,0,0.6056,2,1,0,0.6136,0,
43,23055.53,self_employed,rent,1.7,1.99,metro,1,debt_consolidation,10499.82,0,0.8058,1,0,1,0.5929,0,
29,63814.91,private,own,8.99,6.77,rural,1,debt_consolidation,9404.4,0,0.4725,2,0,0,0.6072,0,
44,51779.79,private,own,6.42,7.96,metro,1,car,28275.38,0,0.7388,2,0,0,0.6067,0,
52,23366.27,retired,rent,1.84,6.39,rural,0,car,10114.1,1,0.7889,4,1,0,0.8081,0,
25,23776.32,private,mortgage,4.95,11.83,metro,1,debt_consolidation,9750.84,0,0.6772,4,0,0,,0,
37,56612.02,private,own,6.66,6.47,suburban,1,other,10349.93,0,0.5638,1,0,0,0.3948,0,
32,62362.99,public_sector,rent,10.65,4.04,rural,1,debt_consolidation,15593.2,0,0.6407,6,0,0,0.6038,0,
35,22398.98,private,family,6.48,5.18,suburban,1,debt_consolidation,10075.6,0,0.7742,0,0,0,0.6449,0,
43,23293.68,private,rent,10.91,1.67,rural,1,other,1880.81,0,0.463,2,0,0,0.6,0,
54,63643.77,private,mortgage,3.42,5.77,suburban,1,debt_consolidation,12000.88,0,0.6036,1,1,0,0.5238,0,
24,62389.47,self_employed,own,2.73,7.17,metro,1,small_business,38133.01,0,0.95,1,1,0,0.761,0,
77,27698.38,private,rent,5.93,7.75,metro,1,debt_consolidation,6724.69,0,0.6441,1,0,0,0.6472,0,
36,26798.18,private,own,4.25,4.56,rural,1,debt_consolidation,7373.8,1,0.5929,1,0,0,0.6094,0,
62,21841.16,private,rent,12.67,8.42,suburban,1,debt_consolidation,6308.34,0,0.6319,3,0,0,0.4728,0,
46,75567.08,private,mortgage,3.78,8.33,metro,1,home_improvement,18942.25,0,0.5237,1,0,0,0.5901,0,
35,44405.19,private,own,9.75,11.05,metro,1,small_business,12746.26,0,0.6581,5,0,0,0.5756,0,
32,51001.32,private,mortgage,5.55,8.04,suburban,1,debt_consolidation,13080.24,0,0.6013,2,1,0,0.4483,0,
60,33870.93,private,family,4.8,6.39,suburban,0,home_improvement,17260.07,0,0.7455,0,1,0,0.632,0,
58,58628.8,public_sector,rent,13.65,1.49,suburban,0,debt_consolidation,24418.79,0,0.7921,4,3,0,0.6175,0,
40,47273.08,private,rent,3.88,6.82,rural,1,debt_consolidation,4870.44,0,0.4193,0,0,0,0.474,0,
36,14610.48,private,rent,3.95,5.59,suburban,0,other,11240.54,0,0.95,2,0,0,0.7085,0,
49,32789.15,student,own,4.83,15.21,metro,1,other,10805.22,0,0.6993,0,1,0,0.7327,0,
34,30616.29,private,mortgage,4.24,2.94,metro,1,debt_consolidation,10602.77,0,0.6758,2,1,0,0.51,0,
30,73361.06,public_sector,mortgage,14.72,8.48,metro,1,debt_consolidation,15312.24,1,0.5701,0,0,0,0.7458,0,
37,53071.18,public_sector,rent,8.21,9.04,metro,1,car,19069.14,0,0.785,3,0,0,0.6069,0,
38,15974.14,retired,rent,8.12,3.14,suburban,1,debt_consolidation,6590.22,0,0.6863,1,2,0,0.6373,0,
48,7936.63,student,rent,2.66,9.52,metro,1,debt_consolidation,5913.98,0,0.9294,8,1,0,0.8102,1,0.9491405961407094
34,29434.84,self_employed,rent,0.53,2.42,rural,1,education,16910.76,0,0.9043,1,0,0,,0,
57,33135.04,private,mortgage,3.05,2.58,suburban,1,other,20831.41,0,0.9214,0,0,0,0.6479,0,
28,21121.36,private,own,6.87,6.98,rural,1,other,8701.46,0,0.6886,0,0,0,,0,
39,16197.28,unemployed,mortgage,0.63,4.79,metro,0,debt_consolidation,6227.04,0,0.7742,1,2,0,0.6952,0,
31,33536.12,private,mortgage,3.12,2.76,metro,0,debt_consolidation,21023.78,0,0.9341,2,1,0,,0,
47,43001.62,public_sector,rent,9.14,2.24,metro,1,debt_consolidation,44441.48,0,0.95,2,2,1,0.7721,1,1.0
29,45536.54,public_sector,rent,6.92,4.09,metro,1,small_business,30890.72,0,0.95,0,3,0,,1,0.9823824496869143
22,67204.87,public_sector,rent,8.71,3.57,rural,1,debt_consolidation,22281.29,1,0.692,2,1,0,0.6455,0,
52,120010.95,public_sector,mortgage,7.08,14.45,metro,1,debt_consolidation,18027.15,0,0.4647,1,0,0,0.1785,0,
36,24480.99,retired,rent,2.37,5.46,metro,1,car,11212.23,0,0.8455,3,2,0,0.4596,0,
46,13479.88,public_sector,rent,14.23,7.03,suburban,1,debt_consolidation,3092.57,0,0.6246,2,0,0,0.7868,0,
57,53541.74,self_employed,rent,3.69,1.2,rural,1,other,5792.93,1,0.4932,4,0,0,0.6273,0,
22,24860.79,student,rent,3.92,1.35,suburban,0,debt_consolidation,13603.68,0,0.864,1,0,0,0.7519,0,
62,73777.54,self_employed,rent,6.54,4.63,metro,1,car,26898.25,1,0.7558,4,0,0,,0,
52,133167.3,public_sector,rent,14.02,2.48,suburban,1,car,34791.06,1,0.6866,4,0,0,0.8836,0,
49,23977.38,self_employed,rent,7.57,0.93,suburban,1,car,7323.44,1,0.6296,2,1,0,0.6924,0,
30,24570.38,public_sector,mortgage,7.66,2.96,rural,1,home_improvement,16829.19,0,0.8244,2,0,0,0.5938,0,
35,25232.56,private,rent,3.2,4.22,rural,1,debt_consolidation,3775.11,0,0.4925,2,0,0,0.4091,0,
66,25916.11,retired,rent,0.93,5.16,suburban,1,home_improvement,13206.8,0,0.8941,0,1,0,0.6509,0,
57,32686.67,private,mortgage,4.46,5.51,suburban,1,home_improvement,22095.55,0,0.7947,1,2,0,0.7595,0,
60,16769.82,retired,own,2.01,9.64,suburban,1,debt_consolidation,16365.77,0,0.95,1,4,0,0.5674,1,1.0
39,88763.07,private,own,7.54,10.93,metro,1,home_improvement,14461.37,0,0.6205,0,1,0,0.6459,0,
26,49393.8,private,mortgage,15.53,1.48,suburban,1,debt_consolidation,11963.69,0,0.6099,5,3,1,0.6417,1,0.21249491936457474
39,9471.53,student,family,5.43,3.99,suburban,1,debt_consolidation,6702.46,0,0.8909,1,1,0,0.7919,0,
54,36443.01,retired,own,1.51,4.73,metro,1,debt_consolidation,9059.53,0,0.6853,2,3,1,0.6463,0,
34,33929.37,private,family,8.17,3.95,metro,1,home_improvement,25752.26,0,0.9298,2,0,0,0.7829,0,
38,10595.89,retired,own,7.63,9.46,suburban,1,car,7517.57,0,0.8367,0,0,0,0.4031,0,
56,48346.74,private,mortgage,6.47,2.18,suburban,1,home_improvement,12601.24,0,0.6269,0,1,0,0.5438,0,
30,41528.0,private,mortgage,3.47,8.3,suburban,1,other,11942.44,1,0.5402,1,0,0,0.5823,0,
46,24743.58,student,rent,5.33,4.74,metro,1,small_business,14637.44,0,0.8279,1,0,0,0.6105,0,
52,20192.8,public_sector,mortgage,7.29,4.05,rural,1,home_improvement,13026.57,0,0.8997,4,0,0,0.4631,1,1.0
56,32006.31,private,rent,5.64,5.91,suburban,1,other,33856.94,0,0.95,2,2,1,0.606,1,0.0
46,30535.01,retired,family,1.24,5.51,metro,1,debt_consolidation,12322.21,0,0.8066,0,1,0,0.686,0,
39,35740.29,self_employed,rent,5.37,6.96,metro,1,small_business,23929.27,0,0.8774,7,0,0,0.6127,0,
42,62851.91,private,mortgage,4.98,3.96,metro,1,debt_consolidation,30394.89,0,0.7785,3,1,0,0.6295,1,0.9113953347616529
25,22950.17,private,rent,4.45,11.72,metro,1,education,8402.32,1,0.8002,1,1,0,0.5328,1,0.0
53,28732.54,private,rent,7.53,3.91,metro,1,debt_consolidation,17235.06,0,0.893,1,0,0,0.707,0,
32,20812.28,private,mortgage,10.81,2.04,rural,1,debt_consolidation,6390.54,0,0.7051,3,2,0,0.6226,0,
58,37502.35,retired,rent,3.26,2.96,metro,1,small_business,14746.99,0,0.7805,2,3,0,0.5966,0,
29,33615.41,student,rent,3.56,8.39,metro,1,debt_consolidation,8970.24,0,0.5928,2,1,0,0.6447,1,1.0
28,32246.88,public_sector,mortgage,14.31,9.88,metro,1,other,13438.38,0,0.7268,2,1,0,0.5629,0,
48,89712.03,private,rent,7.41,4.3,metro,1,car,10065.98,0,0.4896,4,1,0,,0,
47,36804.51,private,own,3.77,5.7,metro,1,debt_consolidation,6555.81,0,0.4817,1,1,0,0.4568,0,
18,18193.34,self_employed,rent,1.59,13.02,metro,1,debt_consolidation,7789.28,0,0.6854,4,1,0,0.6232,1,1.0
59,104357.82,private,rent,7.14,3.29,suburban,1,home_improvement,18284.66,0,0.5354,5,0,0,0.4892,0,
46,15705.0,private,rent,13.91,5.02,suburban,0,debt_consolidation,5177.73,0,0.7667,2,0,0,,0,
70,15824.89,private,mortgage,6.27,8.34,suburban,1,small_business,11324.77,0,0.9037,2,1,0,0.4622,1,1.0
66,40181.41,public_sector,rent,7.48,7.0,suburban,1,education,8092.5,0,0.5836,2,1,0,0.6848,0,
49,14929.03,unemployed,mortgage,4.89,6.0,rural,1,small_business,3290.49,0,0.5964,2,3,2,0.5619,0,
42,43839.17,private,rent,7.79,4.54,metro,1,debt_consolidation,6120.59,1,0.6359,5,2,0,0.6704,0,
43,17854.65,private,mortgage,4.99,4.26,metro,0,car,5465.06,0,0.6809,3,0,0,0.4798,0,
18,72974.02,private,own,3.56,5.98,metro,1,other,3851.98,0,0.4179,0,0,0,0.6146,0,
45,27603.46,public_sector,own,9.73,9.88,suburban,1,small_business,8385.25,0,0.6666,1,0,0,0.4942,0,
54,15314.03,retired,rent,2.34,3.23,metro,1,small_business,6883.54,0,0.8664,2,2,1,0.6462,0,
40,61041.87,private,rent,5.32,4.17,rural,1,debt_consolidation,20628.33,0,0.7198,5,1,1,0.7072,1,1.0
34,13598.45,private,rent,8.47,5.65,metro,1,car,13100.0,1,0.95,2,1,0,0.7438,0,
31,50381.06,private,rent,6.31,3.76,suburban,1,other,5547.83,0,0.5531,4,1,0,0.4209,0,
66,84993.93,self_employed,rent,10.44,2.59,metro,1,car,27875.72,0,0.7296,1,0,1,0.5919,0,
44,45745.06,private,rent,6.6,13.95,rural,1,debt_consolidation,14260.87,0,0.7125,2,0,0,0.5215,0,
41,16219.39,private,own,4.93,11.74,suburban,1,debt_consolidation,3840.52,0,0.6038,1,2,1,0.5123,0,
33,49679.02,self_employed,mortgage,9.16,12.88,rural,1,other,11084.9,0,0.6161,2,5,0,0.6316,0,
48,40654.62,private,rent,6.48,6.74,metro,1,home_improvement,29388.52,1,0.95,0,0,0,0.3886,0,
55,45329.07,public_sector,mortgage,7.47,7.03,metro,1,small_business,17606.36,0,0.7031,2,0,1,0.6472,0,
42,35126.38,private,rent,5.97,11.22,metro,1,debt_consolidation,17024.09,1,0.7665,1,1,0,0.6942,0,
40,31423.7,private,rent,12.35,0.44,rural,1,other,19002.02,1,0.845,2,1,0,0.6462,0,
34,30461.46,private,rent,3.24,7.63,metro,1,small_business,24582.07,0,0.9395,3,0,0,0.7018,0,
59,29521.28,unemployed,own,1.23,5.58,metro,1,small_business,10817.06,1,0.8172,4,1,0,0.4871,0,
55,29471.09,public_sector,rent,9.11,3.36,metro,1,home_improvement,9513.57,0,0.7417,0,1,0,0.552,0,
50,54282.12,public_sector,rent,13.67,9.85,rural,1,other,26537.25,0,0.7865,3,0,0,0.7683,1,0.9858785331772107
44,31109.19,public_sector,own,6.76,8.35,rural,1,debt_consolidation,16638.89,0,0.8687,0,1,0,0.7399,0,
36,53307.55,private,mortgage,5.02,5.51,metro,1,education,21248.33,0,0.7532,2,0,0,0.6713,0,
42,22320.84,private,rent,5.48,4.16,rural,1,debt_consolidation,13105.2,0,0.8681,1,2,0,0.8913,0,
47,34246.31,retired,family,9.22,2.07,rural,1,debt_consolidation,7784.37,0,0.5346,4,0,0,0.5012,0,
18,33708.9,private,rent,5.93,2.39,metro,0,debt_consolidation,14267.82,0,0.78,3,2,0,0.7729,0,
33,29328.8,private,rent,3.59,9.01,suburban,1,debt_consolidation,15924.88,0,0.8189,1,0,0,0.5025,0,
33,30162.86,private,rent,9.87,0.53,metro,1,other,5114.01,0,0.5358,3,0,0,0.4742,0,
44,35183.4,private,mortgage,9.29,3.67,metro,1,small_business,6942.69,1,0.4747,3,0,0,0.4767,0,
18,22346.54,self_employed,own,0.0,7.53,suburban,1,debt_consolidation,5811.29,0,0.6072,0,2,1,0.5322,1,0.447086921747742
44,50721.43,self_employed,own,2.44,7.84,metro,0,car,9671.91,0,0.5892,1,1,0,0.5153,0,
29,11879.58,unemployed,mortgage,2.65,2.85,metro,1,debt_consolidation,5027.2,1,0.7642,3,0,2,0.6263,0,
65,73946.15,private,rent,7.46,0.97,metro,1,debt_consolidation,17101.38,0,0.5427,3,0,0,0.5635,0,
39,13585.71,unemployed,mortgage,1.78,2.04,suburban,1,debt_consolidation,3830.28,0,0.7098,2,0,0,0.6343,0,
60,65242.89,self_employed,rent,0.0,12.63,metro,0,debt_consolidation,27177.14,1,0.7838,2,0,1,0.573,0,
49,52668.03,private,rent,3.57,4.92,suburban,1,debt_consolidation,14430.93,0,0.6177,2,0,0,,0,
50,25188.23,retired,mortgage,2.0,8.64,suburban,1,home_improvement,11521.53,0,0.7945,2,4,0,0.7546,0,
56,89609.57,private,rent,5.77,12.87,metro,1,debt_consolidation,24277.01,0,0.6612,2,0,0,0.5792,0,
34,30617.18,private,rent,11.93,4.56,metro,1,debt_consolidation,21659.68,0,0.88,1,2,0,0.4958,0,
31,20456.95,private,mortgage,11.8,14.09,suburban,1,car,14263.57,0,0.8417,0,0,1,0.6657,0,
34,14711.3,student,family,3.63,4.47,suburban,1,debt_consolidation,9644.72,0,0.8513,2,1,0,0.5289,0,
61,28897.81,private,own,2.74,3.8,suburban,1,other,2375.59,0,0.3031,1,0,0,0.4946,0,
46,31870.37,retired,rent,2.02,11.79,metro,1,home_improvement,35561.24,1,0.95,0,0,0,0.6898,1,0.9807681448059895
51,43948.06,self_employed,rent,0.81,1.37,suburban,1,car,23482.93,0,0.8812,2,1,0,0.7852,0,
48,34826.13,private,own,5.0,6.94,rural,1,car,18805.02,0,0.8392,1,0,0,0.7072,0,
46,41040.32,self_employed,mortgage,0.43,5.12,metro,1,debt_consolidation,7655.95,0,0.538,2,1,0,0.3574,0,
27,37914.41,self_employed,mortgage,2.32,6.96,metro,1,home_improvement,17720.22,0,0.8005,0,0,0,0.4675,0,
18,38313.66,private,rent,9.29,12.0,suburban,1,debt_consolidation,16801.71,0,0.7291,0,2,0,0.4755,0,
18,63788.32,private,mortgage,4.35,5.5,metro,1,debt_consolidation,8899.61,0,0.4245,2,1,0,0.4773,0,
58,40978.7,private,rent,6.23,10.84,metro,1,debt_consolidation,5474.63,0,0.4007,1,0,0,0.4264,0,
42,28071.7,public_sector,mortgage,11.08,6.73,metro,1,debt_consolidation,7129.54,1,0.684,2,2,0,0.6294,0,
33,45150.41,private,rent,6.24,1.69,metro,1,debt_consolidation,8159.0,0,0.6316,3,0,0,0.6102,0,
24,31698.83,private,rent,5.01,15.03,suburban,1,debt_consolidation,14678.9,0,0.8174,5,2,0,0.5259,1,1.0
63,24591.19,retired,mortgage,10.38,4.81,metro,0,debt_consolidation,21354.32,0,0.95,1,0,2,0.5512,0,
30,37821.58,private,rent,7.65,2.52,metro,1,education,5311.19,0,0.4673,3,0,0,0.4257,0,
20,24311.12,private,own,8.05,3.74,metro,1,debt_consolidation,11363.43,0,0.7136,3,1,0,0.5112,0,
18,21957.06,public_sector,rent,6.74,9.64,metro,1,education,7434.0,0,0.6928,2,0,0,0.4944,0,
37,17331.48,private,family,6.28,2.94,suburban,1,small_business,5115.37,0,0.6509,0,0,0,0.4873,0,
57,27510.77,retired,rent,1.77,6.62,metro,1,debt_consolidation,4833.51,0,0.5469,3,0,0,0.7798,0,
56,39308.74,private,mortgage,5.49,10.86,metro,0,other,27107.58,0,0.8487,0,2,0,0.6958,0,
38,17183.03,private,own,4.47,10.3,rural,1,education,6775.38,0,0.7088,0,1,1,0.5266,0,
31,57342.3,private,mortgage,3.22,3.79,suburban,1,other,7058.92,0,0.5077,1,0,0,0.4977,0,
22,24662.16,student,mortgage,0.87,2.9,suburban,1,car,8806.94,1,0.7578,2,0,0,0.6589,0,
26,64636.66,private,own,7.83,10.04,suburban,1,education,23456.38,0,0.6619,0,0,0,,0,
48,32713.88,private,mortgage,3.16,10.1,metro,1,home_improvement,9991.86,0,0.6737,2,2,0,0.4915,0,
55,121647.93,private,own,5.91,4.89,suburban,0,other,20198.03,0,0.5113,0,0,0,0.2961,0,
41,26413.65,self_employed,rent,0.47,2.87,metro,1,debt_consolidation,7124.42,0,0.6941,0,0,0,0.4994,0,
38,17098.02,private,mortgage,5.86,7.44,suburban,1,debt_consolidation,6561.91,0,0.635,1,0,1,0.4546,0,
45,29821.6,self_employed,mortgage,1.56,2.35,suburban,1,other,12262.68,0,0.7133,4,1,0,,0,
62,43272.67,private,own,5.84,4.01,suburban,0,debt_consolidation,7549.17,0,0.5338,1,0,0,0.5751,0,
44,47184.04,private,rent,4.22,15.55,metro,1,car,10570.02,0,0.5526,1,1,0,,0,
28,84499.15,self_employed,own,3.07,5.66,suburban,1,debt_consolidation,36336.47,0,0.7545,1,2,0,0.5678,0,
30,87247.96,private,family,6.92,1.99,metro,1,debt_consolidation,20682.03,0,0.5141,3,0,0,0.3363,0,
38,60351.9,self_employed,rent,2.24,11.14,suburban,1,debt_consolidation,12708.87,0,0.5431,0,0,0,0.4171,0,
57,18931.63,private,mortgage,5.83,8.08,metro,1,other,9690.34,0,0.784,0,2,0,0.5109,1,0.9319776027799833
34,34411.57,private,mortgage,5.36,4.21,rural,1,car,8424.26,0,0.6232,1,2,1,,1,0.4193660767596174
46,14510.49,private,mortgage,5.51,4.85,suburban,1,car,12036.82,0,0.8685,0,0,0,0.5603,0,
18,26295.53,private,rent,6.61,4.0,metro,1,other,4586.42,0,0.6282,3,1,0,0.6964,0,
44,27340.74,private,mortgage,3.07,3.46,metro,1,home_improvement,31219.51,0,0.95,0,2,0,0.7196,0,
41,31844.03,private,mortgage,5.54,14.08,rural,1,home_improvement,14568.97,0,0.6613,1,1,0,0.61,0,
18,24721.85,private,rent,8.04,4.96,metro,1,car,8243.31,0,0.7315,1,1,1,0.6088,1,0.7813968581844986
44,46968.61,public_sector,mortgage,6.74,2.26,suburban,1,education,16531.32,0,0.676,3,1,0,0.551,0,
38,31522.98,private,rent,4.62,5.45,rural,1,debt_consolidation,7173.56,0,0.5884,2,3,0,0.5641,0,
30,31075.29,private,rent,5.77,1.86,metro,1,other,3309.69,0,0.417,0,1,0,0.4582,1,0.28318191010346117
